date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:24	167182/167182	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2001:53:46%20GMT	https://electema.tokotema.com/wp-content/uploads/elementor/css/post-360.css?ver=1702605226	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/elementor/css/post-360f96b.css	(from https://electema.tokotema.com/pricing/)
14:17:25	67494/67494	---MCZ	200	added ('OK')	application/json	etag:%221043-1714466845;gz%22	https://electema.tokotema.com/wp-json/wp/v2/pages/360	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/wp/v2/pages/360.json	(from https://electema.tokotema.com/pricing/)
14:17:25	2072/2072	---M-Z	200	added ('OK')	application/json	etag:%221044-1714466845;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fpricing%2F	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed149b.json	(from https://electema.tokotema.com/pricing/)
14:17:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Apr%202024%2008:47:26%20GMT	https://electema.tokotema.com/?p=360	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/index4c85.html	(from https://electema.tokotema.com/pricing/)
14:17:26	2232/2232	---M-Z	200	added ('OK')	text/xml	etag:%221045-1714466846;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fpricing%2F&format=xml	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed031f	(from https://electema.tokotema.com/pricing/)
14:17:26	100454/100454	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2002:11:57%20GMT	https://electema.tokotema.com/wp-content/uploads/elementor/css/post-377.css?ver=1702606317	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/elementor/css/post-37731ec.css	(from https://electema.tokotema.com/contact-us/)
14:17:27	83941/83941	---MCZ	200	added ('OK')	application/json	etag:%221046-1714466847;gz%22	https://electema.tokotema.com/wp-json/wp/v2/pages/377	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/wp/v2/pages/377.json	(from https://electema.tokotema.com/contact-us/)
14:17:27	2087/2087	---M-Z	200	added ('OK')	application/json	etag:%221047-1714466848;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fcontact-us%2F	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed80f8.json	(from https://electema.tokotema.com/contact-us/)
14:17:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Apr%202024%2008:47:28%20GMT	https://electema.tokotema.com/?p=377	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/indexa7ab.html	(from https://electema.tokotema.com/contact-us/)
14:17:28	2247/2247	---M-Z	200	added ('OK')	text/xml	etag:%221048-1714466848;gz%22	https://electema.tokotema.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felectema.tokotema.com%2Fcontact-us%2F&format=xml	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-json/oembed/1.0/embed9936	(from https://electema.tokotema.com/contact-us/)
14:17:28	29508/29508	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2002:08:59%20GMT	https://electema.tokotema.com/wp-content/uploads/elementor/css/post-383.css?ver=1702606139	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/elementor/css/post-3836b2a.css	(from https://electema.tokotema.com/contact-us/)
14:17:35	142060/142060	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:07%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/electricity-2023-11-27-05-06-32-utc-3.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/electricity-2023-11-27-05-06-32-utc-3.jpg	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-207.css?ver=1702606920)
14:17:36	131446/131446	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:11%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/setting-up-data-center-2023-11-27-05-34-39-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/setting-up-data-center-2023-11-27-05-34-39-utc-2.jpg	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-294.css?ver=1702564067)
14:17:36	109935/109935	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:15%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/male-hand-holding-stripped-wires-of-ethernet-cable-2023-11-27-05-11-06-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/male-hand-holding-stripped-wires-of-ethernet-cable-2023-11-27-05-11-06-utc-2.jpg	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-240.css?ver=1702628813)
14:17:37	6188/6188	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Dec%202023%2000:34:18%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/Elipse-Line-Blue.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/Elipse-Line-Blue.png	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-334.css?ver=1702601258)
14:17:38	5930/5930	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Dec%202023%2000:34:17%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/Elipse-Line-Gray.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/Elipse-Line-Gray.png	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-334.css?ver=1702601258)
14:17:38	175066/175066	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:36:58%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/residential-electric-breakers-panel-2023-11-27-05-18-50-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/residential-electric-breakers-panel-2023-11-27-05-18-50-utc-2.jpg	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-334.css?ver=1702601258)
14:17:38	20198/20198	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Dec%202023%2001:58:50%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/Elipse-BG.png	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/Elipse-BG.png	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-377.css?ver=1702606317)
14:17:38	114057/114057	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:14%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/men-s-hands-close-up-installation-of-an-electric-2023-11-27-05-28-17-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/men-s-hands-close-up-installation-of-an-electric-2023-11-27-05-28-17-utc-2.jpg	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-360.css?ver=1702605226)
14:17:39	132676/132676	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Dec%202023%2004:37:10%20GMT	https://electema.tokotema.com/wp-content/uploads/2023/12/handyman-replacing-lightbulb-at-home-2023-11-27-05-27-34-utc-2.jpg	C:/Users/HPR%20TECHCENTRICA%20PVT/Downloads/Electronic-site/electema.tokotema.com/wp-content/uploads/2023/12/handyman-replacing-lightbulb-at-home-2023-11-27-05-27-34-utc-2.jpg	(from https://electema.tokotema.com/wp-content/uploads/elementor/css/post-377.css?ver=1702606317)
